DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2017-04-19T13:54:00,PGUM ,V030,"090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0272,5","+0244,5","10135,5"
2017-04-19T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-04-19T14:54:00,PGUM ,V030,"090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0272,5","+0244,5","10133,5"
2017-04-19T15:54:00,PGUM ,V030,"040,5,N,0026,5","02591,5,M,N","016093,5,N,5","+0267,5","+0244,5","10131,5"
2017-04-19T16:54:00,PGUM ,V030,"050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10128,5"
2017-04-19T17:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10124,5"
2017-04-19T18:00:00,99999,V020,"080,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0267,1","+0244,1","10124,1"
2017-04-19T18:54:00,PGUM ,V030,"060,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10124,5"
2017-04-19T19:54:00,PGUM ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10127,5"
2017-04-19T20:54:00,PGUM ,V030,"040,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0267,5","+0250,5","10131,5"
2017-04-19T21:32:00,99999,V020,"090,1,N,0026,1","01006,1,9,N","003219,1,9,9","+0270,1","+0240,1","99999,9"
2017-04-19T21:32:00,PGUM ,V030,"090,5,N,0026,5","01006,5,M,N","003219,5,N,5","+0270,5","+0240,5","99999,9"
2017-04-19T21:40:00,99999,V020,"080,1,N,0015,1","00945,1,C,N","016093,1,9,9","+0270,1","+0250,1","99999,9"
2017-04-19T21:40:00,PGUM ,V030,"080,5,N,0015,5","01250,5,M,N","016093,5,N,5","+0270,5","+0250,5","99999,9"
2017-04-19T21:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,C,N","016093,5,N,5","+0272,5","+0256,5","10134,5"
2017-04-19T22:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0289,5","+0250,5","10136,5"
2017-04-19T23:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0300,5","+0250,5","10133,5"
2017-04-20T00:00:00,99999,V020,"080,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0300,1","+0250,1","10133,1"
2017-04-20T00:54:00,PGUM ,V030,"080,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0306,5","+0233,5","10126,5"
2017-04-20T01:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0306,5","+0228,5","10120,5"
2017-04-20T02:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0311,5","+0222,5","10111,5"
2017-04-20T03:54:00,PGUM ,V030,"090,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0311,5","+0233,5","10103,5"
2017-04-20T04:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0317,5","+0228,5","10100,5"
2017-04-20T05:54:00,PGUM ,V030,"060,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0300,5","+0233,5","10102,5"
2017-04-20T06:00:00,99999,V020,"060,1,N,0072,1","22000,1,9,N","016000,1,9,9","+0300,1","+0233,1","10102,1"
2017-04-20T06:54:00,PGUM ,V030,"060,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0300,5","+0228,5","10101,5"
2017-04-20T07:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10107,5"
2017-04-20T08:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0283,5","+0239,5","10111,5"
2017-04-20T09:54:00,PGUM ,V030,"070,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0278,5","+0239,5","10119,5"
2017-04-20T10:54:00,PGUM ,V030,"070,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0278,5","+0239,5","10124,5"
2017-04-20T11:54:00,PGUM ,V030,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0278,5","+0239,5","10128,5"
2017-04-20T12:00:00,99999,V020,"060,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0278,1","+0239,1","10128,1"
2017-04-20T12:54:00,PGUM ,V030,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10131,5"
2017-04-20T13:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10128,5"
2017-04-20T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-04-20T14:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10123,5"
2017-04-20T15:54:00,PGUM ,V030,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10120,5"
2017-04-20T16:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10116,5"
2017-04-20T17:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10113,5"
2017-04-20T18:00:00,99999,V020,"070,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0267,1","+0239,1","10113,1"
2017-04-20T18:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10114,5"
2017-04-20T19:54:00,PGUM ,V030,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10117,5"
2017-04-20T20:54:00,PGUM ,V030,"060,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10119,5"
2017-04-20T21:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0283,5","+0244,5","10124,5"
2017-04-20T22:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0300,5","+0239,5","10127,5"
2017-04-20T23:54:00,PGUM ,V030,"070,5,N,0077,5","00792,5,M,N","016093,5,N,5","+0306,5","+0239,5","10124,5"
2017-04-21T00:00:00,99999,V020,"070,1,N,0072,1","22000,1,9,N","016000,1,9,9","+0310,1","+0230,1","99999,9"
2017-04-21T00:03:00,99999,V020,"070,1,N,0072,1","99999,9,9,N","016093,1,9,9","+0310,1","+0230,1","99999,9"
2017-04-21T00:03:00,99999,V020,"070,1,N,0072,1","99999,9,9,N","016093,1,9,9","+0310,1","+0230,1","99999,9"
2017-04-21T00:54:00,PGUM ,V030,"070,5,N,0082,5","22000,5,C,N","016093,5,N,5","+0311,5","+0233,5","10117,5"
2017-04-21T01:52:00,PGUM ,V030,"070,5,N,0062,5","00823,5,M,N","016093,5,N,5","+0310,5","+0230,5","99999,9"
2017-04-21T01:54:00,PGUM ,V030,"070,5,N,0067,5","00823,5,M,N","016093,5,N,5","+0311,5","+0233,5","10113,5"
2017-04-21T02:20:00,99999,V020,"090,1,N,0062,1","00945,1,C,N","016093,1,9,9","+0310,1","+0240,1","99999,9"
2017-04-21T02:20:00,99999,V020,"090,1,N,0062,1","00945,1,C,N","016093,1,9,9","+0310,1","+0240,1","99999,9"
2017-04-21T02:54:00,PGUM ,V030,"100,5,N,0062,5","22000,5,C,N","016093,5,N,5","+0311,5","+0239,5","10103,5"
2017-04-21T03:54:00,PGUM ,V030,"090,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0306,5","+0239,5","10094,5"
2017-04-21T04:54:00,PGUM ,V030,"090,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0306,5","+0233,5","10091,5"
2017-04-21T05:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0300,5","+0244,5","10089,5"
2017-04-21T06:00:00,99999,V020,"080,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0300,1","+0244,1","10089,1"
2017-04-21T06:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0300,5","+0244,5","10089,5"
2017-04-21T07:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10092,5"
2017-04-21T08:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10097,5"
2017-04-21T09:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10104,5"
2017-04-21T10:54:00,PGUM ,V030,"090,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0278,5","+0239,5","10109,5"
2017-04-21T11:54:00,PGUM ,V030,"080,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10116,5"
2017-04-21T12:00:00,99999,V020,"080,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0278,1","+0244,1","10116,1"
2017-04-21T12:54:00,PGUM ,V030,"070,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0283,5","+0244,5","10117,5"
2017-04-21T13:54:00,PGUM ,V030,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10114,5"
2017-04-21T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2017-04-21T14:54:00,PGUM ,V030,"060,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0278,5","+0250,5","10109,5"
2017-04-21T15:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10106,5"
2017-04-21T16:54:00,PGUM ,V030,"060,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0272,5","+0244,5","10100,5"
2017-04-21T17:54:00,PGUM ,V030,"080,5,N,0026,5","03048,5,M,N","016093,5,N,5","+0272,5","+0244,5","10096,5"
2017-04-21T18:00:00,99999,V020,"040,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0260,1","+0240,1","99999,9"
2017-04-21T18:14:00,99999,V020,"040,1,N,0031,1","00853,1,9,N","004023,1,9,9","+0260,1","+0240,1","99999,9"
2017-04-21T18:14:00,99999,V020,"040,1,N,0031,1","00853,1,9,N","004023,1,9,9","+0260,1","+0240,1","99999,9"
2017-04-21T18:20:00,99999,V020,"040,1,N,0036,1","00762,1,C,N","004828,1,9,9","+0270,1","+0250,1","99999,9"
2017-04-21T18:20:00,PGUM ,V030,"040,5,N,0036,5","01433,5,M,N","004828,5,N,5","+0270,5","+0250,5","99999,9"
2017-04-21T18:43:00,99999,V020,"060,1,N,0051,1","00884,1,C,N","004023,1,9,9","+0260,1","+0250,1","99999,9"
2017-04-21T18:43:00,PGUM ,V030,"060,5,N,0051,5","01494,5,M,N","004023,5,N,5","+0260,5","+0250,5","99999,9"
2017-04-21T18:50:00,99999,V020,"050,1,N,0036,1","02134,1,C,N","016093,1,9,9","+0260,1","+0250,1","99999,9"
2017-04-21T18:50:00,PGUM ,V030,"050,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0260,5","+0250,5","99999,9"
2017-04-21T18:54:00,PGUM ,V030,"050,5,N,0036,5","22000,5,C,N","016093,5,N,5","+0261,5","+0250,5","10099,5"
2017-04-21T19:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10102,5"
2017-04-21T20:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0267,5","+0250,5","10104,5"
2017-04-21T21:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0283,5","+0256,5","10111,5"
2017-04-21T22:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0289,5","+0256,5","10115,5"
2017-04-21T23:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0300,5","+0239,5","10115,5"
2017-04-22T00:54:00,PGUM ,V030,"090,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0306,5","+0239,5","10113,5"
2017-04-22T01:54:00,PGUM ,V030,"100,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0300,5","+0239,5","10108,5"
2017-04-22T02:52:00,PGUM ,V030,"090,5,N,0041,5","00792,5,M,N","016093,5,N,5","+0310,5","+0240,5","99999,9"
2017-04-22T02:54:00,PGUM ,V030,"080,5,N,0057,5","00732,5,M,N","016093,5,N,5","+0306,5","+0239,5","10105,5"
2017-04-22T03:42:00,99999,V020,"080,1,N,0072,1","01036,1,C,N","016093,1,9,9","+0310,1","+0240,1","99999,9"
2017-04-22T03:42:00,99999,V020,"080,1,N,0072,1","01036,1,C,N","016093,1,9,9","+0310,1","+0240,1","99999,9"
2017-04-22T03:54:00,PGUM ,V030,"080,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0306,5","+0244,5","10098,5"
2017-04-22T04:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0311,5","+0244,5","10091,5"
2017-04-22T05:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0306,5","+0239,5","10087,5"
2017-04-22T06:00:00,99999,V020,"060,1,N,0067,1","22000,1,9,N","016000,1,9,9","+0306,1","+0239,1","10087,1"
